"US general imports, monthly, HS10 line items. Source: US Census Bureau international trade API (api.census.gov), pulled 2026-09. Unit value = customs value / quantity. Customs value excludes duty, freight and insurance.",,,,,,,,,,,
month,hts10,commodity,group,census_description,customs_value_usd,quantity,unit,unit_value_usd_per_unit,china_value_usd,china_quantity,china_share_of_value_pct
2024-02,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",1137980,131367,GM,8.6626,150535,96030,13.23
2024-03,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",1518799,246730,GM,6.1557,316506,229930,20.84
2024-04,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",1108024,171251,GM,6.4702,218852,155150,19.75
2024-05,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",1104892,135300,GM,8.1662,172733,112070,15.63
2024-06,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",810995,116684,GM,6.9504,125077,105400,15.42
2024-07,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",1252844,203912,GM,6.144,240305,179290,19.18
2024-08,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",1192923,136829,GM,8.7183,540820,115544,45.34
2024-09,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",780287,96490,GM,8.0867,126893,80724,16.26
2024-10,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",1258810,150084,GM,8.3874,200991,123542,15.97
2024-11,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",878423,659649,GM,1.3317,482887,648320,54.97
2024-12,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",980488,335987,GM,2.9182,448559,320841,45.75
2025-01,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",452116,96877,GM,4.6669,71208,84200,15.75
2025-02,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",595937,62312,GM,9.5638,60000,54460,10.07
2025-03,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",798950,103757,GM,7.7002,119805,89996,15.0
2025-04,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",810639,239012,GM,3.3916,252352,227060,31.13
2025-05,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",498864,106502,GM,4.6841,143300,98110,28.73
2025-06,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",470209,192562,GM,2.4419,192138,147100,40.86
2025-07,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",694779,191946,GM,3.6197,254350,178213,36.61
2025-08,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",323582,50348,GM,6.4269,62235,43760,19.23
2025-09,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",616922,196550,GM,3.1388,279705,189550,45.34
2025-10,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",526553,150944,GM,3.4884,145086,142580,27.55
2025-11,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",384773,162202,GM,2.3722,189255,153780,49.19
2025-12,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",350303,139986,GM,2.5024,139008,131190,39.68
2026-01,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",358987,37446,GM,9.5868,32294,30380,9.0
2026-02,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",234985,75864,GM,3.0975,63990,72710,27.23
2026-03,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",376252,81685,GM,4.6061,97413,76261,25.89
2026-04,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",361931,107045,GM,3.3811,117438,99160,32.45
2026-05,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",227481,56148,GM,4.0515,76585,53559,33.67
2026-06,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",446344,10586,GM,42.1636,152548,5074,34.18
2026-07,7104210000,synthetic diamond (unworked),restricted,"SYNTHETIC OR RECONSTRUCTED DIAMONDS, UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED",322753,23750,GM,13.5896,26075,17873,8.08
2023-01,2804500020,tellurium,restricted,TELLURIUM,85457,836,KG,102.2213,2136,31,2.5
2023-02,2804500020,tellurium,restricted,TELLURIUM,256863,1876,KG,136.9206,62762,1006,24.43
2023-03,2804500020,tellurium,restricted,TELLURIUM,90812,477,KG,190.3816,0,0,0.0
2023-04,2804500020,tellurium,restricted,TELLURIUM,4875,25,KG,195.0,4875,25,100.0
2023-05,2804500020,tellurium,restricted,TELLURIUM,146006,143,KG,1021.021,0,0,0.0
2023-06,2804500020,tellurium,restricted,TELLURIUM,46953,163,KG,288.0552,0,0,0.0
2023-07,2804500020,tellurium,restricted,TELLURIUM,182551,2053,KG,88.9191,4875,25,2.67
2023-08,2804500020,tellurium,restricted,TELLURIUM,54105,101,KG,535.6931,4875,25,9.01
2023-09,2804500020,tellurium,restricted,TELLURIUM,139274,1364,KG,102.107,4875,26,3.5
2023-10,2804500020,tellurium,restricted,TELLURIUM,37167,125,KG,297.336,10998,25,29.59
2023-11,2804500020,tellurium,restricted,TELLURIUM,46569,127,KG,366.685,0,0,0.0
2023-12,2804500020,tellurium,restricted,TELLURIUM,160193,1022,KG,156.7446,13735,50,8.57
2024-01,2804500020,tellurium,restricted,TELLURIUM,57023,437,KG,130.4874,,,
2024-02,2804500020,tellurium,restricted,TELLURIUM,72657,592,KG,122.7314,11712,50,16.12
2024-03,2804500020,tellurium,restricted,TELLURIUM,3200,2,KG,1600.0,0,0,0.0
2024-04,2804500020,tellurium,restricted,TELLURIUM,9500,43,KG,220.9302,0,0,0.0
2024-05,2804500020,tellurium,restricted,TELLURIUM,45850,562,KG,81.5836,0,0,0.0
2024-06,2804500020,tellurium,restricted,TELLURIUM,12941,11,KG,1176.4545,4275,5,33.03
2024-07,2804500020,tellurium,restricted,TELLURIUM,217512,3144,KG,69.1832,4275,5,1.97
2024-08,2804500020,tellurium,restricted,TELLURIUM,36558,54,KG,677.0,2200,23,6.02
2024-09,2804500020,tellurium,restricted,TELLURIUM,66790,206,KG,324.2233,0,0,0.0
2024-10,2804500020,tellurium,restricted,TELLURIUM,62634,486,KG,128.8765,3072,10,4.9
2024-11,2804500020,tellurium,restricted,TELLURIUM,78057,834,KG,93.5935,0,0,0.0
2024-12,2804500020,tellurium,restricted,TELLURIUM,13060,25,KG,522.4,0,0,0.0
2025-01,2804500020,tellurium,restricted,TELLURIUM,102962,1002,KG,102.7565,,,
2025-02,2804500020,tellurium,restricted,TELLURIUM,70661,355,KG,199.0451,,,
2025-03,2804500020,tellurium,restricted,TELLURIUM,162525,1446,KG,112.3963,,,
2025-04,2804500020,tellurium,restricted,TELLURIUM,185279,875,KG,211.7474,23733,100,12.81
2025-05,2804500020,tellurium,restricted,TELLURIUM,188722,1277,KG,147.7854,0,0,0.0
2025-06,2804500020,tellurium,restricted,TELLURIUM,38691,51,KG,758.6471,0,0,0.0
2025-07,2804500020,tellurium,restricted,TELLURIUM,80059,280,KG,285.925,0,0,0.0
2025-08,2804500020,tellurium,restricted,TELLURIUM,435258,3972,KG,109.5816,0,0,0.0
2025-09,2804500020,tellurium,restricted,TELLURIUM,467708,2922,KG,160.0643,128000,1000,27.37
2025-10,2804500020,tellurium,restricted,TELLURIUM,318588,2236,KG,142.4812,142824,1104,44.83
2025-11,2804500020,tellurium,restricted,TELLURIUM,268891,1445,KG,186.0837,0,0,0.0
2025-12,2804500020,tellurium,restricted,TELLURIUM,144596,658,KG,219.7508,0,0,0.0
2026-01,2804500020,tellurium,restricted,TELLURIUM,48085,43,KG,1118.2558,,,
2026-02,2804500020,tellurium,restricted,TELLURIUM,37302,45,KG,828.9333,,,
2026-03,2804500020,tellurium,restricted,TELLURIUM,69301,197,KG,351.7817,4616,1,6.66
2026-04,2804500020,tellurium,restricted,TELLURIUM,277741,1279,KG,217.1548,0,0,0.0
2026-05,2804500020,tellurium,restricted,TELLURIUM,331614,2228,KG,148.8393,172008,1070,51.87
2026-06,2804500020,tellurium,restricted,TELLURIUM,805773,5543,KG,145.3677,4125,32,0.51
2026-07,2804500020,tellurium,restricted,TELLURIUM,595298,5123,KG,116.2011,157236,1026,26.41
2023-01,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",1359430,31371,KG,43.334,1084140,25431,79.75
2023-02,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",1879046,45634,KG,41.1764,1742339,41667,92.72
2023-03,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",2616180,58416,KG,44.7853,2597349,58240,99.28
2023-04,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",3013825,71440,KG,42.1868,3005803,71414,99.73
2023-05,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",1952661,36374,KG,53.6829,1781575,34751,91.24
2023-06,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",593279,8202,KG,72.3335,559399,7701,94.29
2023-07,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",897061,19307,KG,46.463,884064,18502,98.55
2023-08,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",477001,9337,KG,51.0872,469475,9324,98.42
2023-09,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",897549,18916,KG,47.4492,881219,18259,98.18
2023-10,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",1147548,25474,KG,45.0478,1088623,24330,94.87
2023-11,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",1626156,35652,KG,45.6119,1624148,35637,99.88
2023-12,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",852805,16184,KG,52.6943,724415,14631,84.94
2024-01,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",557407,12462,KG,44.7285,513367,10172,92.1
2024-02,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",1603813,43359,KG,36.9892,1573193,42092,98.09
2024-03,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",780669,17910,KG,43.5884,755908,15908,96.83
2024-04,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",1790769,41807,KG,42.8342,1722389,41704,96.18
2024-05,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",635497,13526,KG,46.9834,633016,13499,99.61
2024-06,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",646035,14268,KG,45.2786,623871,13240,96.57
2024-07,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",1311173,26903,KG,48.7371,1279292,26818,97.57
2024-08,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",1185368,24330,KG,48.7204,1170062,24303,98.71
2024-09,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",1290348,29937,KG,43.1021,1215244,25812,94.18
2024-10,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",1719634,37430,KG,45.9427,1666522,35356,96.91
2024-11,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",238421,3035,KG,78.5572,171152,2649,71.79
2024-12,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",3792605,84170,KG,45.0589,2896925,62170,76.38
2025-01,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",5162226,109756,KG,47.0337,4124030,88388,79.89
2025-02,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",178872,3242,KG,55.1733,118828,1794,66.43
2025-03,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",1036998,21986,KG,47.1663,1023928,20943,98.74
2025-04,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",149774,2104,KG,71.1854,141236,2047,94.3
2025-05,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",262380,4568,KG,57.4387,241280,4497,91.96
2025-06,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",117060,4993,KG,23.4448,59974,891,51.23
2025-07,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",1616903,32524,KG,49.7141,1591629,32357,98.44
2025-08,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",2084985,37503,KG,55.5952,1787935,32503,85.75
2025-09,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",719045,11409,KG,63.0244,334653,5609,46.54
2025-10,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",4639584,68552,KG,67.6798,2308445,38182,49.76
2025-11,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",1343331,26892,KG,49.9528,31743,231,2.36
2025-12,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",4625418,68405,KG,67.6181,1869827,20290,40.43
2026-01,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",1588592,25318,KG,62.7456,997766,20405,62.81
2026-02,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",2863081,38528,KG,74.3117,1395523,22992,48.74
2026-03,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",6776780,58211,KG,116.4175,3276681,42560,48.35
2026-04,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",2106306,28745,KG,73.2756,70150,926,3.33
2026-05,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",9698858,55194,KG,175.723,3598284,28105,37.1
2026-06,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",12449457,35739,KG,348.3437,12010701,28510,96.48
2026-07,8101940000,tungsten (unwrought),restricted,"UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING",2939976,10755,KG,273.359,2599,221,0.09
2023-01,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),5655564,184480,KG,30.6568,,,
2023-02,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),2050754,70000,KG,29.2965,,,
2023-03,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),2529165,21547,KG,117.379,,,
2023-04,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),4878008,153378,KG,31.8038,,,
2023-05,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),3259258,83003,KG,39.2667,,,
2023-06,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),3357492,90665,KG,37.0318,,,
2023-07,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),8111726,232754,KG,34.8511,,,
2023-08,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),5566146,184566,KG,30.158,,,
2023-09,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),5701684,156160,KG,36.5118,,,
2023-10,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),6350093,205869,KG,30.8453,,,
2023-11,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),2797836,96050,KG,29.129,,,
2023-12,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),3257028,117050,KG,27.826,,,
2024-01,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),4681490,165458,KG,28.2941,,,
2024-02,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),1484197,50000,KG,29.6839,,,
2024-03,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),4076453,137211,KG,29.7094,,,
2024-04,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),2891246,96000,KG,30.1171,,,
2024-05,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),3524952,114000,KG,30.9206,,,
2024-06,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),8588734,263988,KG,32.5346,,,
2024-07,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),7698892,241100,KG,31.9324,,,
2024-08,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),2427486,79050,KG,30.7082,,,
2024-09,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),2312717,74489,KG,31.0478,,,
2024-10,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),99596,2800,KG,35.57,,,
2024-11,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),3302350,107000,KG,30.8631,,,
2024-12,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),1772630,55000,KG,32.2296,,,
2025-01,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),1875040,59000,KG,31.7803,,,
2025-02,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),8558676,279651,KG,30.6048,,,
2025-03,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),4334795,143051,KG,30.3024,,,
2025-04,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),4748793,148525,KG,31.973,,,
2025-05,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),3932416,122171,KG,32.1878,,,
2025-06,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),6595018,198050,KG,33.2998,,,
2025-07,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),6723402,170258,KG,39.4895,,,
2025-08,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),1518074,37857,KG,40.1002,,,
2025-09,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),8297889,220840,KG,37.5742,,,
2025-10,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),5417342,132955,KG,40.7457,,,
2025-11,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),2887200,90000,KG,32.08,,,
2025-12,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),4081694,100000,KG,40.8169,,,
2026-01,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),2240,3,KG,746.6667,,,
2026-02,2841800010,tungsten APT,restricted,TUNGSTATES (WOLFRAMATES) OF AMMONIUM (TUNGSTEN CONTENT),1802982,35012,KG,51.4961,,,
